STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,FRGT,FRGT_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV01,WV01_ATTRIBUTES,WV03,WV03_ATTRIBUTES,WV20,WV20_ATTRIBUTES
USW00093721,7/15/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,"T,,W,2400",0,",,W",0,",,W",389,",,W",244,",,W",,,,,211,",,W",10091,",,W",10037,",,W",244,",,W",36,",,W",,,,,,,,,56,",,W",27,",,W",97,",,W",324,"H,,S",,,,,,,300,",,W",300,",,W",,,,,,,,,157,",,W",233,",,W",,,,,1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,7/16/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",41,",,W,2400",0,",,W",0,",,W",400,",,W",244,",,W",,,,,228,",,W",10098,",,W",10047,",,W",250,",,W",19,",,W",,,,,,,,,71,",,W",35,",,W",96,",,W",301,"H,,S",,,,,,,280,",,W",310,",,W",,,,,,,,,81,",,W",107,",,W",,,,,1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,7/17/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5,",,W,2400",0,",,W",0,",,W",378,",,W",250,",,W",,,,,200,",,W",10135,",,W",10071,",,W",222,",,W",25,",,W",,,,,,,,,68,",,W",45,",,W",96,",,W",268,"H,,S",,,,,,,350,",,W",360,",,W",,,,,,,,,58,",,W",103,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,7/18/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",306,",,W",222,",,W",,,,,161,",,W",10190,",,W",10132,",,W",194,",,W",25,",,W",,,,,,,,,55,",,W",38,",,W",87,",,W",258,"H,,S",,,,,,,50,",,W",30,",,W",,,,,,,,,63,",,W",85,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,7/19/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",311,",,W",206,",,W",,,,,211,",,W",10183,",,W",10129,",,W",222,",,W",14,",,W",,,,,,,,,79,",,W",45,",,W",94,",,W",256,"H,,S",,,,,,,130,",,W",140,",,W",,,,,,,,,72,",,W",112,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,7/20/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",15,",,W,2400",0,",,W",0,",,W",311,",,W",217,",,W",,,,,206,",,W",10166,",,W",10108,",,W",228,",,W",17,",,W",,,,,,,,,70,",,W",48,",,W",97,",,W",262,"H,,S",,,,,,,110,",,W",120,",,W",,,,,,,,,72,",,W",98,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,7/21/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",328,",,W",200,",,W",,,,,228,",,W",10159,",,W",10105,",,W",233,",,W",21,",,W",,,,,,,,,89,",,W",76,",,W",96,",,W",257,"H,,S",,,,,,,110,",,W",110,",,W",,,,,,,,,72,",,W",98,",,W",,,,,1,",,W",,,1,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,7/22/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",102,",,W,2400",0,",,W",0,",,W",278,",,W",233,",,W",,,,,206,",,W",10173,",,W",10112,",,W",228,",,W",25,",,W",,,,,,,,,71,",,W",41,",,W",97,",,W",262,"H,,S",,,,,,,110,",,W",330,",,W",,,,,,,,,63,",,W",112,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,7/23/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8,",,W,2400",0,",,W",0,",,W",328,",,W",217,",,W",,,,,228,",,W",10186,",,W",10129,",,W",239,",,W",12,",,W",,,,,,,,,81,",,W",48,",,W",96,",,W",268,"H,,S",,,,,,,110,",,W",340,",,W",,,,,,,,,54,",,W",81,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,7/24/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,"T,,W,2400",0,",,W",0,",,W",317,",,W",239,",,W",,,,,217,",,W",10183,",,W",10125,",,W",233,",,W",22,",,W",,,,,,,,,74,",,W",50,",,W",94,",,W",268,"H,,S",,,,,,,290,",,W",320,",,W",,,,,,,,,63,",,W",89,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,7/25/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,"T,,W,2400",0,",,W",0,",,W",317,",,W",222,",,W",,,,,144,",,W",10196,",,W",10139,",,W",189,",,W",24,",,W",,,,,,,,,53,",,W",32,",,W",94,",,W",254,"H,,S",,,,,,,50,",,W",340,",,W",,,,,,,,,63,",,W",98,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,7/26/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",311,",,W",194,",,W",,,,,144,",,W",10200,",,W",10142,",,W",183,",,W",19,",,W",,,,,,,,,53,",,W",31,",,W",90,",,W",249,"H,,S",,,,,,,80,",,W",30,",,W",,,,,,,,,58,",,W",89,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,7/27/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",322,",,W",172,",,W",,,,,150,",,W",10190,",,W",10135,",,W",194,",,W",19,",,W",,,,,,,,,53,",,W",32,",,W",87,",,W",256,"H,,S",,,,,,,110,",,W",70,",,W",,,,,,,,,67,",,W",94,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,7/28/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",328,",,W",172,",,W",,,,,211,",,W",10142,",,W",10088,",,W",228,",,W",26,",,W",,,,,,,,,72,",,W",44,",,W",94,",,W",274,"H,,S",,,,,,,220,",,W",200,",,W",,,,,,,,,107,",,W",157,",,W",,,,,1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,7/29/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",119,",,W,2400",0,",,W",0,",,W",344,",,W",222,",,W",,,,,228,",,W",10129,",,W",10075,",,W",239,",,W",25,",,W",,,,,,,,,83,",,W",65,",,W",94,",,W",254,"H,,S",,,,,,,140,",,W",170,",,W",,,,,,,,,63,",,W",98,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,7/30/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",3,",,W,2400",0,",,W",0,",,W",300,",,W",228,",,W",,,,,217,",,W",10129,",,W",10068,",,W",233,",,W",25,",,W",,,,,,,,,69,",,W",47,",,W",94,",,W",278,"H,,S",,,,,,,290,",,W",220,",,W",,,,,,,,,76,",,W",116,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,7/31/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,"T,,W,2400",0,",,W",0,",,W",350,",,W",233,",,W",,,,,211,",,W",10139,",,W",10085,",,W",239,",,W",18,",,W",,,,,,,,,61,",,W",31,",,W",94,",,W",293,"H,,S",,,,,,,150,",,W",150,",,W",,,,,,,,,67,",,W",98,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/1/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",383,",,W",217,",,W",,,,,233,",,W",10102,",,W",10051,",,W",250,",,W",30,",,W",,,,,,,,,70,",,W",37,",,W",97,",,W",314,"H,,S",,,,,,,300,",,W",310,",,W",,,,,,,,,125,",,W",170,",,W",,,,,1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/2/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",554,",,W,2400",0,",,W",0,",,W",378,",,W",239,",,W",,,,,228,",,W",10102,",,W",10047,",,W",239,",,W",28,",,W",,,,,,,,,81,",,W",48,",,W",100,",,W",273,"H,,S",,,,,,,240,",,W",250,",,W",,,,,,,,,98,",,W",148,",,W",,,,,1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/3/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",201,",,W,2400",0,",,W",0,",,W",350,",,W",228,",,W",,,,,222,",,W",10139,",,W",10078,",,W",233,",,W",18,",,W",,,,,,,,,83,",,W",66,",,W",96,",,W",252,"H,,S",,,,,,,320,",,W",330,",,W",,,,,,,,,63,",,W",89,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/4/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,"T,,W,2400",0,",,W",0,",,W",311,",,W",228,",,W",,,,,222,",,W",10159,",,W",10108,",,W",244,",,W",15,",,W",,,,,,,,,70,",,W",43,",,W",100,",,W",278,"H,,S",,,,,,,150,",,W",130,",,W",,,,,,,,,54,",,W",76,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/5/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",356,",,W",222,",,W",,,,,239,",,W",10129,",,W",10075,",,W",250,",,W",30,",,W",,,,,,,,,73,",,W",47,",,W",97,",,W",297,"H,,S",,,,,,,60,",,W",350,",,W",,,,,,,,,72,",,W",121,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/6/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",36,",,W,2400",0,",,W",0,",,W",350,",,W",228,",,W",,,,,233,",,W",10119,",,W",10064,",,W",239,",,W",33,",,W",,,,,,,,,86,",,W",70,",,W",97,",,W",262,"H,,S",,,,,,,110,",,W",70,",,W",,,,,,,,,81,",,W",125,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/7/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",58,",,W,2400",0,",,W",0,",,W",311,",,W",228,",,W",,,,,244,",,W",10132,",,W",10078,",,W",244,",,W",55,",,W",,,,,,,,,94,",,W",90,",,W",100,",,W",247,"H,,S",,,,,,,110,",,W",100,",,W",,,,,,,,,89,",,W",121,",,W",,,,,1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/8/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",201,",,W,2400",0,",,W",0,",,W",267,",,W",228,",,W",,,,,244,",,W",10085,",,W",10027,",,W",250,",,W",46,",,W",,,,,,,,,90,",,W",82,",,W",96,",,W",264,"H,,S",,,,,,,160,",,W",120,",,W",,,,,,,,,94,",,W",170,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/9/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",262,",,W,2400",0,",,W",0,",,W",278,",,W",250,",,W",,,,,200,",,W",10142,",,W",10085,",,W",222,",,W",22,",,W",,,,,,,,,65,",,W",47,",,W",100,",,W",271,"H,,S",,,,,,,280,",,W",310,",,W",,,,,,,,,63,",,W",107,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/10/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,"T,,W,2400",0,",,W",0,",,W",322,",,W",222,",,W",,,,,156,",,W",10166,",,W",10108,",,W",189,",,W",23,",,W",,,,,,,,,64,",,W",41,",,W",87,",,W",250,"H,,S",,,,,,,310,",,W",350,",,W",,,,,,,,,63,",,W",116,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/11/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",289,",,W",183,",,W",,,,,150,",,W",10163,",,W",10105,",,W",183,",,W",25,",,W",,,,,,,,,60,",,W",37,",,W",90,",,W",232,"H,,S",,,,,,,270,",,W",280,",,W",,,,,,,,,81,",,W",112,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/12/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",294,",,W",178,",,W",,,,,150,",,W",10173,",,W",10119,",,W",183,",,W",18,",,W",,,,,,,,,59,",,W",37,",,W",84,",,W",236,"H,,S",,,,,,,310,",,W",340,",,W",,,,,,,,,58,",,W",107,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/13/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",300,",,W",172,",,W",,,,,161,",,W",10183,",,W",10129,",,W",189,",,W",22,",,W",,,,,,,,,61,",,W",41,",,W",90,",,W",241,"H,,S",,,,,,,330,",,W",360,",,W",,,,,,,,,58,",,W",103,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/14/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",300,",,W",178,",,W",,,,,161,",,W",10179,",,W",10125,",,W",194,",,W",18,",,W",,,,,,,,,62,",,W",33,",,W",90,",,W",248,"H,,S",,,,,,,310,",,W",350,",,W",,,,,,,,,58,",,W",98,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/15/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",317,",,W",172,",,W",,,,,178,",,W",10166,",,W",10112,",,W",206,",,W",19,",,W",,,,,,,,,64,",,W",43,",,W",96,",,W",248,"H,,S",,,,,,,140,",,W",150,",,W",,,,,,,,,54,",,W",81,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/16/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",317,",,W",178,",,W",,,,,211,",,W",10125,",,W",10075,",,W",222,",,W",21,",,W",,,,,,,,,88,",,W",64,",,W",96,",,W",247,"H,,S",,,,,,,140,",,W",100,",,W",,,,,,,,,58,",,W",81,",,W",,,,,1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/17/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",97,",,W,2400",0,",,W",0,",,W",278,",,W",200,",,W",,,,,217,",,W",10081,",,W",10030,",,W",222,",,W",21,",,W",,,,,,,,,88,",,W",68,",,W",100,",,W",239,"H,,S",,,,,,,260,",,W",280,",,W",,,,,,,,,103,",,W",143,",,W",,,,,1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/18/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",137,",,W,2400",0,",,W",0,",,W",300,",,W",206,",,W",,,,,194,",,W",10075,",,W",10014,",,W",211,",,W",34,",,W",,,,,,,,,76,",,W",57,",,W",100,",,W",241,"H,,S",,,,,,,330,",,W",360,",,W",,,,,,,,,76,",,W",112,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/19/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,"T,,W,2400",0,",,W",0,",,W",300,",,W",206,",,W",,,,,117,",,W",10152,",,W",10085,",,W",150,",,W",39,",,W",,,,,,,,,61,",,W",44,",,W",81,",,W",211,"H,,S",,,,,,,350,",,W",350,",,W",,,,,,,,,81,",,W",143,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/20/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",239,",,W",144,",,W",,,,,100,",,W",10200,",,W",10135,",,W",133,",,W",30,",,W",,,,,,,,,62,",,W",37,",,W",86,",,W",178,"H,,S",,,,,,,320,",,W",330,",,W",,,,,,,,,72,",,W",107,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/21/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",244,",,W",117,",,W",,,,,111,",,W",10230,",,W",10169,",,W",144,",,W",19,",,W",,,,,,,,,62,",,W",33,",,W",93,",,W",189,"H,,S",,,,,,,310,",,W",350,",,W",,,,,,,,,58,",,W",89,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/22/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",261,",,W",117,",,W",,,,,122,",,W",10254,",,W",10196,",,W",156,",,W",9,",,W",,,,,,,,,60,",,W",32,",,W",93,",,W",207,"H,,S",,,,,,,150,",,W",140,",,W",,,,,,,,,54,",,W",67,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/23/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",283,",,W",128,",,W",,,,,150,",,W",10244,",,W",10186,",,W",178,",,W",15,",,W",,,,,,,,,67,",,W",42,",,W",96,",,W",213,"H,,S",,,,,,,130,",,W",130,",,W",,,,,,,,,58,",,W",85,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/24/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",294,",,W",133,",,W",,,,,161,",,W",10234,",,W",10176,",,W",189,",,W",18,",,W",,,,,,,,,65,",,W",46,",,W",90,",,W",232,"H,,S",,,,,,,130,",,W",130,",,W",,,,,,,,,58,",,W",81,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/25/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",311,",,W",161,",,W",,,,,206,",,W",10203,",,W",10146,",,W",217,",,W",16,",,W",,,,,,,,,80,",,W",50,",,W",100,",,W",247,"H,,S",,,,,,,70,",,W",50,",,W",,,,,,,,,67,",,W",98,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/26/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",3,",,W,2400",0,",,W",0,",,W",328,",,W",194,",,W",,,,,183,",,W",10186,",,W",10129,",,W",211,",,W",14,",,W",,,,,,,,,65,",,W",39,",,W",100,",,W",251,"H,,S",,,,,,,130,",,W",140,",,W",,,,,,,,,54,",,W",76,",,W",,,,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/27/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",333,",,W",183,",,W",,,,,211,",,W",10159,",,W",10102,",,W",239,",,W",26,",,W",,,,,,,,,64,",,W",43,",,W",88,",,W",286,"H,,S",,,,,,,270,",,W",260,",,W",,,,,,,,,94,",,W",139,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/28/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,"T,,W,2400",0,",,W",0,",,W",361,",,W",222,",,W",,,,,228,",,W",10203,",,W",10142,",,W",239,",,W",38,",,W",,,,,,,,,82,",,W",67,",,W",100,",,W",277,"H,,S",,,,,,,90,",,W",100,",,W",,,,,,,,,76,",,W",98,",,W",,,,,1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/29/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",30,",,W,2400",0,",,W",0,",,W",317,",,W",211,",,W",,,,,206,",,W",10220,",,W",10169,",,W",211,",,W",38,",,W",,,,,,,,,91,",,W",82,",,W",97,",,W",222,"H,,S",,,,,,,70,",,W",50,",,W",,,,,,,,,67,",,W",103,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/30/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,"T,,W,2400",0,",,W",0,",,W",239,",,W",206,",,W",,,,,211,",,W",10176,",,W",10129,",,W",222,",,W",15,",,W",,,,,1947,",,W",,,84,",,W",69,",,W",96,",,W",239,"H,,S",,,,,,,220,",,W",210,",,W",,,,,,,,,45,",,W",72,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,8/31/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",3,",,W,2400",0,",,W",0,",,W",278,",,W",217,",,W",,,,,217,",,W",10129,",,W",10075,",,W",228,",,W",22,",,W",,,,,,,,,79,",,W",55,",,W",97,",,W",249,"H,,S",,,,,,,230,",,W",220,",,W",,,,,,,,,54,",,W",76,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,9/1/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",317,",,W",206,",,W",,,,,128,",,W",10179,",,W",10125,",,W",172,",,W",36,",,W",,,,,,,,,54,",,W",30,",,W",94,",,W",244,"H,,S",,,,,,,320,",,W",360,",,W",,,,,,,,,76,",,W",134,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,9/2/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",272,",,W",178,",,W",,,,,78,",,W",10264,",,W",10210,",,W",128,",,W",31,",,W",,,,,,,,,51,",,W",29,",,W",84,",,W",197,"H,,S",,,,,,,60,",,W",70,",,W",,,,,,,,,81,",,W",107,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
